uid,question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes_polls,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct,Name,pct_age_young,pct_age_mid1,pct_age_mid2,pct_age_old,pct_dem,pct_rep,pct_ind,pct_male,pct_fem,pct_black,pct_white,pct_hisp,pct_race_other,notes_crosstab,Property
130351_13254,130351,69991,2020,Georgia,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1164.0,lv,lv,Online,U.S. President,0,,9/22/20,9/25/20,11/3/20,,False,,,False,False,9/27/20 11:08,,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,general,6221,Trump,13254,Donald Trump,REP,47.0,YouGov GA-Trump,28.0,40.0,53.0,55.0,0.0,93.0,45.0,53.0,42.0,8.0,66.0,,,white/black,Sean Grimes
130352_13256,130352,69992,2020,North Carolina,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1213.0,lv,lv,Online,U.S. President,0,,9/22/20,9/25/20,11/3/20,,False,,,False,False,9/27/20 11:08,,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,YouGov NC-Biden,50.0,51.0,51.0,40.0,95.0,4.0,40.0,39.0,56.0,83.0,37.0,,,White/Black only,Sean Grimes
130352_13254,130352,69992,2020,North Carolina,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1213.0,lv,lv,Online,U.S. President,0,,9/22/20,9/25/20,11/3/20,,False,,,False,False,9/27/20 11:08,,https://www.cbsnews.com/news/trump-biden-opinion-poll-georgia-north-carolina-supreme-court-09-27-2020/,general,6238,Trump,13254,Donald Trump,REP,46.0,YouGov NC-Trump,39.0,44.0,45.0,55.0,4.0,93.0,46.0,56.0,37.0,10.0,58.0,,,White/Black only,Sean Grimes
130466_13256,130466,70044,2020,North Carolina,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355.0,University of Massachusetts Lowell,A/B,921.0,lv,lv,Online,U.S. President,0,,9/18/20,9/25/20,11/3/20,,False,,,False,False,9/29/20 13:50,,https://www.uml.edu/docs/2020-NC-Sept-Topline_tcm18-330590.pdf,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,UMass NC-Biden,52.0,,,45.0,92.0,6.0,40.0,43.0,51.0,39.0,75.0,,52.0,2 age brackets- 18-44 and 65+ ,Sean Grimes
130466_13254,130466,70044,2020,North Carolina,1234,University of Massachusetts Lowell,,,University of Massachusetts Lowell,355.0,University of Massachusetts Lowell,A/B,921.0,lv,lv,Online,U.S. President,0,,9/18/20,9/25/20,11/3/20,,False,,,False,False,9/29/20 13:50,,https://www.uml.edu/docs/2020-NC-Sept-Topline_tcm18-330590.pdf,general,6238,Trump,13254,Donald Trump,REP,47.0,UMass NC-Trump,36.0,,,54.0,4.0,91.0,42.0,51.0,44.0,57.0,16.0,,39.0,2 age brackets- 18-44 and 65+ ,Sean Grimes
130357_13256,130357,69996,2020,Wisconsin,1205,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,727.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/24/20,11/3/20,,False,,,False,False,9/27/20 11:15,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_WI-Likely-Voters-NOS-and-Tables_202009251238.pdf,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,54.0,Marist WI-Biden,58.0,,,59.0,98.0,4.0,59.0,48.0,59.0,,52.0,,70.0,"White/Other. Age under-45, over-45, over-65 - I only tracked youngest and oldest",Sean Grimes
130357_13254,130357,69996,2020,Wisconsin,1205,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,727.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/24/20,11/3/20,,False,,,False,False,9/27/20 11:15,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_WI-Likely-Voters-NOS-and-Tables_202009251238.pdf,general,6259,Trump,13254,Donald Trump,REP,44.0,Marist WI-Trump,37.0,,,38.0,2.0,95.0,35.0,49.0,39.0,,45.0,,27.0,"White/Other. Age under-45, over-45, over-65 - I only tracked youngest and oldest",Sean Grimes
130282_13256,130282,69960,2020,Nevada,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,810.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Nevada_Topline_September-24-Release.pdf,general,6244,Biden,13256,Joseph R. Biden Jr.,DEM,52.0,FoxNews NV-Biden,63.0,,,52.0,93.0,9.0,40.0,49.0,55.0,,46.0,61.0,,Age under-35 and over-65. White/hispanic,Sean Grimes
130282_13254,130282,69960,2020,Nevada,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,810.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Nevada_Topline_September-24-Release.pdf,general,6244,Trump,13254,Donald Trump,REP,41.0,FoxNews NV-Trump,27.0,,,44.0,4.0,87.0,34.0,43.0,40.0,,48.0,33.0,,Age under-35 and over-65. White/hispanic,Sean Grimes
130283_13256,130283,69961,2020,Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,830.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Ohio_Topline_September-24-Release.pdf,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,FoxNews OH-Biden,58.0,,,51.0,94.0,8.0,,45.0,55.0,,44.0,,85.0,Age under-35 and over-65. White/other. No independents,Sean Grimes
130283_13254,130283,69961,2020,Ohio,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,830.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Ohio_Topline_September-24-Release.pdf,general,6246,Trump,13254,Donald Trump,REP,45.0,FoxNews OH-Trump,35.0,,,43.0,3.0,89.0,,49.0,41.0,,51.0,,10.0,Age under-35 and over-65. White/other. No independents,Sean Grimes
130284_13256,130284,69962,2020,Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,856.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Pennsylvania_Topline_September-24-Rel....pdf,general,6249,Biden,13256,Joseph R. Biden Jr.,DEM,51.0,FoxNews PA-Biden,64.0,,,52.0,92.0,8.0,,46.0,56.0,,45.0,,84.0,Age under-35 and over-65. White/other. No independents,Sean Grimes
130284_13254,130284,69962,2020,Pennsylvania,590,Fox News/Beacon Research/Shaw & Co. Research,,,Fox News,103.0,Fox News/Beacon Research/Shaw & Co. Research,A-,856.0,lv,lv,Live Phone,U.S. President,0,,9/20/20,9/23/20,11/3/20,,False,,,False,False,9/24/20 18:05,,https://static.foxnews.com/foxnews.com/content/uploads/2020/09/Fox_September-20-23-2020_Complete_Pennsylvania_Topline_September-24-Rel....pdf,general,6249,Trump,13254,Donald Trump,REP,44.0,FoxNews PA-Trump,31.0,,,44.0,5.0,89.0,,50.0,39.0,,51.0,,10.0,Age under-35 and over-65. White/other. No independents,Sean Grimes
130356_13256,130356,69995,2020,Michigan,1205,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,799.0,lv,lv,Live Phone,U.S. President,0,,9/19/20,9/23/20,11/3/20,,False,,,False,False,9/27/20 11:15,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_MI-Likely-Voters_NOS-and-Tables_202009251227.pdf,general,6233,Biden,13256,Joseph R. Biden Jr.,DEM,52.0,Marist MI-Biden,53.0,,,53.0,97.0,4.0,56.0,45.0,59.0,90.0,49.0,,41.0,"White/Black/Other. Age under-45, over-45, over-65 - I only tracked youngest and oldest",Sean Grimes
130356_13254,130356,69995,2020,Michigan,1205,Marist College,132,NBC News,Marist College,183.0,Marist College,A+,799.0,lv,lv,Live Phone,U.S. President,0,,9/19/20,9/23/20,11/3/20,,False,,,False,False,9/27/20 11:15,,http://maristpoll.marist.edu/wp-content/uploads/2020/09/NBC-News_Marist-Poll_MI-Likely-Voters_NOS-and-Tables_202009251227.pdf,general,6233,Trump,13254,Donald Trump,REP,44.0,Marist MI-Trump,41.0,,,45.0,2.0,95.0,37.0,51.0,37.0,7.0,47.0,,50.0,"White/Black/Other. Age under-45, over-45, over-65 - I only tracked youngest and oldest",Sean Grimes
130270_13256,130270,69954,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1085.0,lv,lv,Live Phone,U.S. President,0,,9/17/20,9/21/20,11/3/20,,False,,,False,False,9/24/20 14:00,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3675,general,6246,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,Quinnipiac OH-Biden,45.0,49.0,47.0,52.0,95.0,10.0,45.0,40.0,55.0,91.0,43.0,,,White/black,Sean Grimes
130270_13254,130270,69954,2020,Ohio,396,Quinnipiac University,,,Quinnipiac University,267.0,Quinnipiac University,B+,1085.0,lv,lv,Live Phone,U.S. President,0,,9/17/20,9/21/20,11/3/20,,False,,,False,False,9/24/20 14:00,,https://poll.qu.edu/ohio/release-detail?ReleaseID=3675,general,6246,Trump,13254,Donald Trump,REP,47.0,Quinnipiac OH-Trump,46.0,47.0,50.0,45.0,4.0,89.0,46.0,54.0,40.0,6.0,52.0,,,White/black,Sean Grimes
129980_13256,129980,69709,2020,Georgia,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,523.0,lv,lv,Live Phone,U.S. President,0,,9/16/20,9/21/20,11/3/20,,False,,,False,False,9/24/20 05:04,,https://int.nyt.com/data/documenttools/ga-ia-tx-crosstabs/ca61e64eaef883ac/full.pdf,general,6221,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,NYT GA-Biden,63.0,44.0,43.0,40.0,94.0,2.0,40.0,40.0,49.0,83.0,27.0,,,white/black,Sean Grimes
129980_13254,129980,69709,2020,Georgia,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,523.0,lv,lv,Live Phone,U.S. President,0,,9/16/20,9/21/20,11/3/20,,False,,,False,False,9/24/20 05:04,,https://int.nyt.com/data/documenttools/ga-ia-tx-crosstabs/ca61e64eaef883ac/full.pdf,general,6221,Trump,13254,Donald Trump,REP,45.0,NYT GA-Trump,34.0,47.0,43.0,54.0,1.0,94.0,39.0,51.0,39.0,4.0,68.0,,,white/black,Sean Grimes
129892_13256,129892,69675,2020,Arizona,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,579.0,lv,lv,Live Phone,U.S. President,0,,9/15/20,9/20/20,11/3/20,,False,,,False,False,9/23/20 05:54,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,ABC AZ-Biden,56.0,,37.0,44.0,94.0,8.0,57.0,43.0,52.0,,43.0,,58.0,"Age under-49, 50-64, over-65. White/other",Sean Grimes
129892_13254,129892,69675,2020,Arizona,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,579.0,lv,lv,Live Phone,U.S. President,0,,9/15/20,9/20/20,11/3/20,,False,,,False,False,9/23/20 05:54,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,6214,Trump,13254,Donald Trump,REP,49.0,ABC AZ-Trump,39.0,,59.0,54.0,6.0,89.0,38.0,55.0,42.0,,54.0,,36.0,"Age under-49, 50-64, over-65. White/other",Sean Grimes
129894_13256,129894,69676,2020,Florida,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,613.0,lv,lv,Live Phone,U.S. President,0,,9/15/20,9/20/20,11/3/20,,False,,,False,False,9/23/20 05:55,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,47.0,ABC FL-Biden,50.0,,48.0,44.0,94.0,5.0,48.0,40.0,52.0,,38.0,,67.0,"Age under-40, 45-64, over-65. White/other",Sean Grimes
129894_13254,129894,69676,2020,Florida,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,613.0,lv,lv,Live Phone,U.S. President,0,,9/15/20,9/20/20,11/3/20,,False,,,False,False,9/23/20 05:55,,https://www.washingtonpost.com/context/sept-15-20-2020-florida-and-arizona-washington-post-abc-news-polls/48276797-3b93-4ab2-835b-ed2fcdc8581e/,general,6220,Trump,13254,Donald Trump,REP,51.0,ABC FL-Trump,45.0,,51.0,52.0,5.0,92.0,47.0,59.0,44.0,,60.0,,30.0,"Age under-40, 45-64, over-65. White/other",Sean Grimes
129616_13256,129616,69570,2020,North Carolina,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,717.0,lv,lv,IVR/Online/Text,U.S. President,0,,9/16/20,9/18/20,11/3/20,,False,,,False,False,9/20/20 22:00,,https://emersonpolling.reportablenews.com/pr/north-carolina-2020-biden-and-trump-in-dead-heat,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,50.81,Emerson NC-Biden,71.0,70.0,39.0,37.0,90.0,10.0,43.0,51.0,49.0,,45.0,,69.0,White/other,Sean Grimes
129616_13254,129616,69570,2020,North Carolina,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,717.0,lv,lv,IVR/Online/Text,U.S. President,0,,9/16/20,9/18/20,11/3/20,,False,,,False,False,9/20/20 22:00,,https://emersonpolling.reportablenews.com/pr/north-carolina-2020-biden-and-trump-in-dead-heat,general,6238,Trump,13254,Donald Trump,REP,49.19,Emerson NC-Trump,28.0,27.0,60.0,63.0,9.0,89.0,55.0,48.0,50.0,,54.0,,30.0,White/other,Sean Grimes
129606_13256,129606,69564,2020,Florida,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1205.0,lv,lv,Online,U.S. President,0,,9/15/20,9/18/20,11/3/20,,False,,,False,False,9/20/20 10:32,,https://drive.google.com/file/d/12KO6RXYt9519HgwvDB9SRlS5tqZ9OG8S/view,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,YouGov FL-Biden,62.0,52.0,46.0,44.0,94.0,7.0,43.0,45.0,51.0,87.0,37.0,56.0,,,Sean Grimes
129606_13254,129606,69564,2020,Florida,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1205.0,lv,lv,Online,U.S. President,0,,9/15/20,9/18/20,11/3/20,,False,,,False,False,9/20/20 10:32,,https://drive.google.com/file/d/12KO6RXYt9519HgwvDB9SRlS5tqZ9OG8S/view,general,6220,Trump,13254,Donald Trump,REP,46.0,YouGov FL-Trump,30.0,38.0,50.0,53.0,5.0,90.0,46.0,51.0,42.0,8.0,59.0,36.0,,,Sean Grimes
129508_13256,129508,69525,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/16/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6238,Biden,13256,Joseph R. Biden Jr.,DEM,45.0,NYT NC-Biden,62.0,43.0,40.0,44.0,90.0,5.0,42.0,44.0,45.0,86.0,34.0,,,white/black,Sean Grimes
129508_13254,129508,69525,2020,North Carolina,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/11/20,9/16/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6238,Trump,13254,Donald Trump,REP,44.0,NYT NC-Trump,20.0,44.0,50.0,50.0,4.0,89.0,39.0,43.0,44.0,2.0,56.0,,,white/black,Sean Grimes
129506_13256,129506,69523,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6214,Biden,13256,Joseph R. Biden Jr.,DEM,49.0,NYT AZ-Biden,53.0,57.0,43.0,51.0,94.0,8.0,52.0,45.0,54.0,,45.0,57.0,67.0,White/hisp/other,Sean Grimes
129506_13254,129506,69523,2020,Arizona,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,653.0,lv,lv,Live Phone,U.S. President,0,,9/10/20,9/15/20,11/3/20,,False,,,False,False,9/18/20 05:12,,https://int.nyt.com/data/documenttools/az-me-nc-0920-crosstabs/72d074246b272695/full.pdf,general,6214,Trump,13254,Donald Trump,REP,40.0,NYT AZ-Trump,25.0,32.0,50.0,40.0,3.0,89.0,23.0,43.0,37.0,,46.0,26.0,25.0,White/hisp/other,Sean Grimes
129399_13256,129399,69474,2020,Minnesota,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,615.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/13/20,11/3/20,,False,,,False,False,9/16/20 05:59,,https://www.washingtonpost.com/context/sept-8-13-2020-washington-post-abc-news-poll-of-minnesota-and-wisconsin/8e5dbd4b-4746-4e45-821e-eb8c8645d5c1/,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,57.0,ABC MN-Biden,,,,58.0,98.0,89.0,58.0,48.0,67.0,,,,,,Sean Grimes
129399_13254,129399,69474,2020,Minnesota,11,ABC News/The Washington Post,,,ABC News/The Washington Post,3.0,ABC News/The Washington Post,A+,615.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/13/20,11/3/20,,False,,,False,False,9/16/20 05:59,,https://www.washingtonpost.com/context/sept-8-13-2020-washington-post-abc-news-poll-of-minnesota-and-wisconsin/8e5dbd4b-4746-4e45-821e-eb8c8645d5c1/,general,6234,Trump,13254,Donald Trump,REP,41.0,ABC MN-Trump,,,,41.0,2.0,10.0,37.0,51.0,31.0,,,,,,Sean Grimes
129304_13256,129304,69424,2020,Minnesota,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1087.0,lv,lv,Online,U.S. President,0,,9/9/20,9/11/20,11/3/20,,False,,,False,False,9/13/20 10:32,,https://drive.google.com/file/d/1HgXF5rfA2yev5hD6mi4sCVgTmof3XPJ4/view,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,YouGov MN-Biden,55.0,57.0,46.0,48.0,93.0,5.0,52.0,45.0,55.0,,47.0,,,,Sean Grimes
129304_13254,129304,69424,2020,Minnesota,568,YouGov,133,CBS News,YouGov,391.0,YouGov,B,1087.0,lv,lv,Online,U.S. President,0,,9/9/20,9/11/20,11/3/20,,False,,,False,False,9/13/20 10:32,,https://drive.google.com/file/d/1HgXF5rfA2yev5hD6mi4sCVgTmof3XPJ4/view,general,6234,Trump,13254,Donald Trump,REP,41.0,YouGov MN-Trump,36.0,37.0,42.0,48.0,4.0,90.0,32.0,46.0,37.0,,45.0,,,white only,Sean Grimes
129275_13256,129275,69416,2020,Minnesota,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,814.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,50.0,NYT MN-Biden,67.0,57.0,40.0,52.0,94.0,3.0,52.0,44.0,56.0,,49.0,,60.0,white/other,Sean Grimes
129275_13254,129275,69416,2020,Minnesota,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,814.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6234,Trump,13254,Donald Trump,REP,41.0,NYT MN-Trump,22.0,34.0,52.0,40.0,1.0,94.0,33.0,43.0,38.0,,43.0,,27.0,white/other,Sean Grimes
129276_13256,129276,69417,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,462.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6244,Biden,13256,Joseph R. Biden Jr.,DEM,46.0,NYT NV2-Biden,53.0,42.0,40.0,57.0,89.0,5.0,41.0,41.0,53.0,,41.0,,58.0,white/other,Sean Grimes
129276_13254,129276,69417,2020,Nevada,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,462.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6244,Trump,13254,Donald Trump,REP,42.0,NYT NV2-Trump,26.0,40.0,54.0,37.0,3.0,93.0,36.0,48.0,37.0,,52.0,,24.0,white/other,Sean Grimes
129278_13256,129278,69419,2020,Wisconsin,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,760.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,48.0,NYT WI-Biden,73.0,36.0,42.0,53.0,94.0,7.0,49.0,44.0,52.0,,47.0,,71.0,white/other,Sean Grimes
129278_13254,129278,69419,2020,Wisconsin,1424,Siena College/The New York Times Upshot,,,Siena College/The New York Times Upshot,448.0,Siena College/The New York Times Upshot,A+,760.0,lv,lv,Live Phone,U.S. President,0,,9/8/20,9/10/20,11/3/20,,False,,,False,False,9/12/20 08:06,,https://int.nyt.com/data/documenttools/crosstabs-mn-nh-nv-wi/aefa3a3ec36370e9/full.pdf,general,6259,Trump,13254,Donald Trump,REP,43.0,NYT WI-Trump,15.0,52.0,50.0,42.0,3.0,90.0,35.0,46.0,39.0,,45.0,,21.0,white/other,Sean Grimes
129251_13256,129251,69403,2020,Wisconsin,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,823.0,lv,lv,IVR/Online,U.S. President,0,,9/6/20,9/8/20,11/3/20,,False,,,False,False,9/10/20 20:01,,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-biden-maintains-seven-point-lead,general,6259,Biden,13256,Joseph R. Biden Jr.,DEM,51.43,Emerson WI-Biden,60.0,49.0,48.0,52.0,89.0,10.0,55.0,52.0,50.0,59.0,50.0,55.0,,,Sean Grimes
129251_13254,129251,69403,2020,Wisconsin,1102,Emerson College,1185,Nexstar,Emerson College,88.0,Emerson College,A-,823.0,lv,lv,IVR/Online,U.S. President,0,,9/6/20,9/8/20,11/3/20,,False,,,False,False,9/10/20 20:01,,https://emersonpolling.reportablenews.com/pr/wisconsin-2020-biden-maintains-seven-point-lead,general,6259,Trump,13254,Donald Trump,REP,44.78,Emerson WI-Trump,33.0,44.0,48.0,45.0,6.0,89.0,35.0,44.0,44.0,27.0,45.0,39.0,,,Sean Grimes
128382_13256,128382,68565,2020,Minnesota,460,SurveyUSA,"84,1102,1444",KSTP-TV Minneapolis | KAAL-TV | WDIO-TV Duluth,SurveyUSA,325.0,SurveyUSA,A,553.0,lv,lv,Online,U.S. President,0,,9/4/20,9/7/20,11/3/20,,False,,,False,False,9/9/20 18:07,,http://www.surveyusa.com/client/PollReport.aspx?g=cc902191-9d67-498a-aa9c-d59233e2c85b,general,6234,Biden,13256,Joseph R. Biden Jr.,DEM,48.8,SurveyUSA MN-Biden,55.0,49.0,39.0,54.0,94.0,5.0,47.0,44.0,54.0,,48.0,,,"white only race value among my categories (asian included in poll, but leaving that out)",Sean Grimes
